2025-04-18 22:59:08,870 [INFO] Fetching filings for ticker: KO
2025-04-18 23:04:58,483 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134417000032/a2017092910-q.htm
2025-04-18 23:05:03,465 [INFO] PDF saved to downloads/a2017092910-q.pdf
2025-04-18 23:05:06,651 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2017-10-26/a2017092910-q.htm/a2017092910-q.pdf
2025-04-18 23:05:06,654 [INFO] Processing 10-Q filing from 2017-07-27
2025-04-18 23:05:06,654 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134417000026/a2017063010-q.htm
2025-04-18 23:05:10,906 [INFO] PDF saved to downloads/a2017063010-q.pdf
2025-04-18 23:05:13,931 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2017-07-27/a2017063010-q.htm/a2017063010-q.pdf
2025-04-18 23:05:13,935 [INFO] Processing 10-Q filing from 2017-04-27
2025-04-18 23:05:13,936 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134417000019/a2017033110-q.htm
2025-04-18 23:05:17,666 [INFO] PDF saved to downloads/a2017033110-q.pdf
2025-04-18 23:05:22,030 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2017-04-27/a2017033110-q.htm/a2017033110-q.pdf
2025-04-18 23:05:22,039 [INFO] Processing 10-K filing from 2017-02-24
2025-04-18 23:05:22,040 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134417000009/a2016123110-k.htm
2025-04-18 23:05:25,434 [INFO] PDF saved to downloads/a2016123110-k.pdf
2025-04-18 23:05:31,239 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2017-02-24/a2016123110-k.htm/a2016123110-k.pdf
2025-04-18 23:05:31,244 [INFO] Processing 10-Q filing from 2016-10-27
2025-04-18 23:05:31,244 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134416000076/a2016093010-q.htm
2025-04-18 23:05:35,023 [INFO] PDF saved to downloads/a2016093010-q.pdf
2025-04-18 23:05:38,338 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2016-10-27/a2016093010-q.htm/a2016093010-q.pdf
2025-04-18 23:05:38,347 [INFO] Processing 10-Q filing from 2016-07-28
2025-04-18 23:05:38,347 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134416000065/a2016070110-q.htm
2025-04-18 23:05:41,256 [INFO] PDF saved to downloads/a2016070110-q.pdf
2025-04-18 23:05:45,046 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2016-07-28/a2016070110-q.htm/a2016070110-q.pdf
2025-04-18 23:05:45,052 [INFO] Processing 10-Q filing from 2016-04-28
2025-04-18 23:05:45,052 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134416000059/a2016040110-q.htm
2025-04-18 23:05:47,935 [INFO] PDF saved to downloads/a2016040110-q.pdf
2025-04-18 23:05:51,838 [INFO] Fetching filings for ticker: KO
2025-04-18 23:05:53,940 [INFO] Processing 10-K filing from 2025-02-20
2025-04-18 23:05:53,940 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134425000011/ko-20241231.htm
